*CREATOR
msr_cutter.exe,[V5.28.00]
msr2csv.exe,[V5.28.00]

*STARTTIME
6/30/2016,10:34:52 AM,

*MODUL
NAME,MSR308918,MSR308918,MSR308918,MSR308918,MSR308918
*NAME
NAME,FH Logger,FH Logger,FH Logger,FH Logger,FH Logger

ID,[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24],[C26113 V5.24]

*CHANNEL
TIME,p,T_p,RH,T_RH,T

*UNIT
,mbar,°C,%,°C,°C

*LIMITS
ALARM,,,,,
RECRD,,,,,
LIMIT1,,,,,
LIMIT2,,,,,

*DATA
6/30/2016 6:24:28 PM.719,990.3,29.6000003814697,56.8,30.2999992370605,31.0
6/30/2016 6:24:29 PM.719,990.2,29.6000003814697,56.7,30.2999992370605,31.1
6/30/2016 6:24:30 PM.719,990.2,29.6000003814697,56.7,30.3099994659424,31.0
6/30/2016 6:24:31 PM.719,990.3,29.6000003814697,56.5,30.2800006866455,30.9
6/30/2016 6:24:32 PM.719,990.3,29.6000003814697,56.1,30.2900009155273,30.9
6/30/2016 6:24:33 PM.719,990.3,29.6000003814697,55.8,30.2700004577637,30.7
6/30/2016 6:24:34 PM.719,990.3,29.7000007629395,55.7,30.25,30.6
6/30/2016 6:24:35 PM.719,990.3,29.7000007629395,55.7,30.2399997711182,30.4
6/30/2016 6:24:36 PM.719,990.4,29.7000007629395,55.6,30.2099990844727,30.3
6/30/2016 6:24:37 PM.719,990.3,29.7000007629395,55.4,30.1599998474121,30.1
6/30/2016 6:24:38 PM.719,990.3,29.7000007629395,55.3,30.0900001525879,30.0
6/30/2016 6:24:39 PM.719,990.3,29.7000007629395,55.2,30,29.9
6/30/2016 6:24:40 PM.719,990.3,29.7000007629395,55.1,29.9400005340576,29.8
6/30/2016 6:24:41 PM.719,990.2,29.7000007629395,55.1,29.8799991607666,29.6
6/30/2016 6:24:42 PM.719,990.4,29.7000007629395,55.1,29.8199996948242,29.5
6/30/2016 6:24:43 PM.719,990.4,29.7000007629395,55.2,29.7999992370605,29.4
6/30/2016 6:24:44 PM.719,990.4,29.7999992370605,55.2,29.75,29.3
6/30/2016 6:24:45 PM.719,990.4,29.7999992370605,55.2,29.7099990844727,29.1
6/30/2016 6:24:46 PM.719,990.4,29.7999992370605,55.2,29.6599998474121,29.1
6/30/2016 6:24:47 PM.719,990.3,29.7999992370605,55.2,29.6200008392334,29.0
6/30/2016 6:24:48 PM.719,990.3,29.7999992370605,55.2,29.6000003814697,29.0
6/30/2016 6:24:49 PM.719,990.4,29.7999992370605,55.2,29.5699996948242,28.9
6/30/2016 6:24:50 PM.719,990.3,29.7999992370605,55.0,29.5300006866455,28.9
6/30/2016 6:24:51 PM.719,990.4,29.7999992370605,54.9,29.4699993133545,28.8
6/30/2016 6:24:52 PM.719,990.3,29.7999992370605,55.0,29.4300003051758,28.8
6/30/2016 6:24:53 PM.719,990.4,29.7999992370605,55.2,29.4200000762939,28.7
6/30/2016 6:24:54 PM.719,990.3,29.7999992370605,55.4,29.3899993896484,28.6
6/30/2016 6:24:55 PM.719,990.3,29.7999992370605,55.5,29.3700008392334,28.6
6/30/2016 6:24:56 PM.719,990.3,29.7999992370605,55.6,29.3400001525879,28.6
6/30/2016 6:24:57 PM.719,990.5,29.7999992370605,55.6,29.2900009155273,28.5
6/30/2016 6:24:58 PM.719,990.3,29.7999992370605,55.5,29.2600002288818,28.3
6/30/2016 6:24:59 PM.719,990.4,29.7999992370605,55.4,29.1700000762939,28.1
6/30/2016 6:25:00 PM.719,990.3,29.7999992370605,55.3,29.0900001525879,28.1
6/30/2016 6:25:01 PM.719,990.4,29.7999992370605,55.4,29.0100002288818,28.0
6/30/2016 6:25:02 PM.719,990.3,29.7999992370605,55.4,28.9300003051758,27.9
6/30/2016 6:25:03 PM.719,990.4,29.7999992370605,55.4,28.8400001525879,27.8
6/30/2016 6:25:04 PM.719,990.3,29.7999992370605,55.4,28.7600002288818,27.6
6/30/2016 6:25:05 PM.719,990.2,29.7999992370605,55.5,28.6900005340576,27.8
6/30/2016 6:25:06 PM.719,990.4,29.7999992370605,55.6,28.6599998474121,27.9
6/30/2016 6:25:07 PM.719,990.4,29.7999992370605,55.8,28.6800003051758,27.8
6/30/2016 6:25:08 PM.719,990.3,29.7999992370605,56.2,28.7399997711182,27.8
6/30/2016 6:25:09 PM.719,990.3,29.7000007629395,56.8,28.8199996948242,27.8
6/30/2016 6:25:10 PM.719,990.1,29.7999992370605,57.1,28.9300003051758,27.9
6/30/2016 6:25:11 PM.719,990.9,29.7000007629395,57.0,29.0799999237061,28.1
6/30/2016 6:25:12 PM.719,990.5,29.7000007629395,56.7,29.1900005340576,28.1
6/30/2016 6:25:13 PM.719,990.5,29.7000007629395,56.3,29.2800006866455,28.1
6/30/2016 6:25:14 PM.719,990.5,29.7000007629395,55.9,29.3899993896484,28.1
6/30/2016 6:25:15 PM.719,990.4,29.7000007629395,55.4,29.4899997711182,28.0
6/30/2016 6:25:16 PM.719,990.4,29.7000007629395,55.0,29.5900001525879,28.0
6/30/2016 6:25:17 PM.719,990.4,29.7000007629395,54.7,29.6599998474121,28.1
6/30/2016 6:25:18 PM.719,990.4,29.7000007629395,54.5,29.7299995422363,28.2
6/30/2016 6:25:19 PM.719,990.4,29.7000007629395,54.5,29.7800006866455,28.4
6/30/2016 6:25:20 PM.719,990.3,29.7000007629395,54.3,29.8099994659424,28.6
6/30/2016 6:25:21 PM.719,990.4,29.7000007629395,54.1,29.8500003814697,28.8
6/30/2016 6:25:22 PM.719,990.3,29.7000007629395,54.2,29.8400001525879,29.0
6/30/2016 6:25:23 PM.719,990.3,29.7000007629395,54.1,29.8700008392334,29.1
6/30/2016 6:25:24 PM.719,990.3,29.7000007629395,54.1,29.8799991607666,29.2
6/30/2016 6:25:25 PM.719,990.4,29.7000007629395,54.3,29.8500003814697,29.2
6/30/2016 6:25:26 PM.719,990.3,29.7000007629395,54.3,29.8400001525879,29.2
6/30/2016 6:25:27 PM.719,990.3,29.7000007629395,54.4,29.8400001525879,29.2
6/30/2016 6:25:28 PM.719,990.1,29.6000003814697,54.4,29.8799991607666,29.3
6/30/2016 6:25:29 PM.719,990.2,29.6000003814697,54.4,29.8999996185303,29.3
6/30/2016 6:25:30 PM.719,990.3,29.6000003814697,54.2,29.9400005340576,29.5
6/30/2016 6:25:31 PM.719,990.4,29.6000003814697,54.0,29.9400005340576,29.3
6/30/2016 6:25:32 PM.719,990.5,29.6000003814697,54.1,29.9300003051758,29.1
6/30/2016 6:25:33 PM.719,990.4,29.6000003814697,54.0,29.8999996185303,29.0
6/30/2016 6:25:34 PM.719,990.4,29.6000003814697,54.0,29.8700008392334,28.9
6/30/2016 6:25:35 PM.719,990.5,29.6000003814697,54.0,29.8799991607666,28.9
6/30/2016 6:25:36 PM.719,990.3,29.5,54.0,29.8799991607666,28.7
6/30/2016 6:25:37 PM.719,990.4,29.5,53.9,29.8600006103516,28.5
6/30/2016 6:25:38 PM.719,990.4,29.5,53.8,29.8600006103516,28.4
6/30/2016 6:25:39 PM.719,990.3,29.5,53.7,29.8299999237061,28.4
6/30/2016 6:25:40 PM.719,990.3,29.5,53.8,29.8400001525879,28.3
6/30/2016 6:25:41 PM.719,990.5,29.5,53.9,29.8199996948242,28.1
6/30/2016 6:25:42 PM.719,990.5,29.5,53.8,29.7900009155273,28.0
6/30/2016 6:25:43 PM.719,990.4,29.5,53.5,29.7399997711182,27.9
6/30/2016 6:25:44 PM.719,990.4,29.5,53.1,29.6800003051758,27.8
6/30/2016 6:25:45 PM.719,990.4,29.3999996185303,52.9,29.6200008392334,27.6
6/30/2016 6:25:46 PM.719,990.3,29.3999996185303,52.8,29.5799999237061,27.6
6/30/2016 6:25:47 PM.719,990.3,29.3999996185303,53.0,29.5300006866455,27.5
6/30/2016 6:25:48 PM.719,990.3,29.3999996185303,53.1,29.5,27.4
6/30/2016 6:25:49 PM.719,990.5,29.3999996185303,53.1,29.4699993133545,27.4
6/30/2016 6:25:50 PM.719,990.4,29.3999996185303,53.0,29.4300003051758,27.4
6/30/2016 6:25:51 PM.719,990.4,29.2999992370605,52.8,29.3999996185303,27.3
6/30/2016 6:25:52 PM.719,990.5,29.2999992370605,52.7,29.3600006103516,27.3
6/30/2016 6:25:53 PM.719,990.4,29.2999992370605,52.7,29.3199996948242,27.2
6/30/2016 6:25:54 PM.719,990.4,29.2999992370605,52.5,29.2800006866455,27.1
6/30/2016 6:25:55 PM.719,990.3,29.2999992370605,52.4,29.2600002288818,27.0
6/30/2016 6:25:56 PM.719,990.3,29.2999992370605,52.4,29.2099990844727,27.0
6/30/2016 6:25:57 PM.719,990.2,29.2000007629395,52.8,29.1499996185303,26.9
6/30/2016 6:25:58 PM.719,990.3,29.2000007629395,53.3,29.1000003814697,26.8
6/30/2016 6:25:59 PM.719,990.1,29.2000007629395,53.6,29.0400009155273,26.8
6/30/2016 6:26:00 PM.719,990.3,29.2000007629395,53.5,29.0100002288818,26.7
6/30/2016 6:26:01 PM.719,990.5,29.2000007629395,53.7,28.9699993133545,26.8
6/30/2016 6:26:02 PM.719,990.3,29.2000007629395,53.7,28.9400005340576,26.9
6/30/2016 6:26:03 PM.719,990.3,29.2000007629395,53.7,28.8999996185303,27.0
6/30/2016 6:26:04 PM.719,990.5,29.1000003814697,53.7,28.8899993896484,27.0
6/30/2016 6:26:05 PM.719,990.5,29.1000003814697,53.5,28.8400001525879,27.0
6/30/2016 6:26:06 PM.719,990.5,29.1000003814697,53.5,28.7800006866455,27.0
6/30/2016 6:26:07 PM.719,990.5,29.1000003814697,53.4,28.7199993133545,26.9
6/30/2016 6:26:08 PM.719,990.4,29.1000003814697,53.3,28.6499996185303,26.9
6/30/2016 6:26:09 PM.719,990.2,29.1000003814697,53.4,28.5900001525879,26.8
6/30/2016 6:26:10 PM.719,990.3,29,53.4,28.5300006866455,26.9
6/30/2016 6:26:11 PM.719,990.3,29,53.6,28.4899997711182,26.9
6/30/2016 6:26:12 PM.719,990.3,29,53.8,28.4899997711182,26.9
6/30/2016 6:26:13 PM.719,990.3,29,54.0,28.4799995422363,26.9
6/30/2016 6:26:14 PM.719,990.4,29,54.2,28.4699993133545,26.9
6/30/2016 6:26:15 PM.719,990.3,29,54.2,28.4599990844727,26.9
6/30/2016 6:26:16 PM.719,990.2,29,54.2,28.4300003051758,26.8
6/30/2016 6:26:17 PM.719,990.3,29,54.3,28.3899993896484,26.8
6/30/2016 6:26:18 PM.719,990.3,28.8999996185303,54.3,28.3600006103516,26.6
6/30/2016 6:26:19 PM.719,990.2,28.8999996185303,54.2,28.3099994659424,26.5
6/30/2016 6:26:20 PM.719,990.2,28.8999996185303,54.1,28.2399997711182,26.4
6/30/2016 6:26:21 PM.719,990.2,28.8999996185303,54.1,28.1700000762939,26.4
6/30/2016 6:26:22 PM.719,990.3,28.8999996185303,54.1,28.1200008392334,26.3
6/30/2016 6:26:23 PM.719,990.4,28.8999996185303,54.1,28.0300006866455,26.1
6/30/2016 6:26:24 PM.719,990.2,28.8999996185303,54.2,27.9500007629395,26.1
6/30/2016 6:26:25 PM.719,990.3,28.8999996185303,54.3,27.8799991607666,26.0
6/30/2016 6:26:26 PM.719,990.1,28.8999996185303,54.4,27.7700004577637,25.9
6/30/2016 6:26:27 PM.719,990.4,28.7999992370605,54.6,27.7000007629395,25.8
6/30/2016 6:26:28 PM.719,990.4,28.7999992370605,54.9,27.6100006103516,25.6
6/30/2016 6:26:29 PM.719,990.4,28.7999992370605,55.0,27.4799995422363,25.6
6/30/2016 6:26:30 PM.719,990.4,28.7999992370605,55.2,27.4200000762939,25.5
6/30/2016 6:26:31 PM.719,990.3,28.7999992370605,55.3,27.3400001525879,25.5
6/30/2016 6:26:32 PM.719,990.4,28.7999992370605,55.6,27.3099994659424,25.5
6/30/2016 6:26:33 PM.719,990.3,28.7999992370605,55.8,27.3099994659424,25.6
6/30/2016 6:26:34 PM.719,990.2,28.7999992370605,56.1,27.3299999237061,25.9
6/30/2016 6:26:35 PM.719,990.2,28.7999992370605,56.4,27.3700008392334,26.1
6/30/2016 6:26:36 PM.719,990.3,28.7999992370605,56.9,27.4200000762939,26.3
6/30/2016 6:26:37 PM.719,990.3,28.7999992370605,57.3,27.4899997711182,26.4
6/30/2016 6:26:38 PM.719,990.3,28.7999992370605,57.6,27.5900001525879,26.9
6/30/2016 6:26:39 PM.719,990.4,28.7999992370605,57.9,27.7399997711182,27.5
6/30/2016 6:26:40 PM.719,990.3,28.7999992370605,58.2,27.9400005340576,27.8
6/30/2016 6:26:41 PM.719,990.3,28.7999992370605,58.1,28.1000003814697,27.6
6/30/2016 6:26:42 PM.719,990.3,28.7999992370605,57.8,28.2299995422363,27.5
6/30/2016 6:26:43 PM.719,990.3,28.7999992370605,57.3,28.2600002288818,27.5
6/30/2016 6:26:44 PM.719,990.3,28.7999992370605,57.0,28.2600002288818,27.4
6/30/2016 6:26:45 PM.719,990.3,28.7999992370605,56.6,28.2299995422363,27.3
6/30/2016 6:26:46 PM.719,990.3,28.7999992370605,56.3,28.2000007629395,27.3
6/30/2016 6:26:47 PM.719,990.3,28.7999992370605,56.1,28.1599998474121,27.4
6/30/2016 6:26:48 PM.719,990.3,28.7999992370605,56.1,28.1299991607666,27.4
6/30/2016 6:26:49 PM.719,990.4,28.7999992370605,56.2,28.1200008392334,27.3
6/30/2016 6:26:50 PM.719,990.4,28.7999992370605,56.1,28.0900001525879,27.3
6/30/2016 6:26:51 PM.719,990.5,28.7999992370605,56.2,28.0699996948242,27.4
6/30/2016 6:26:52 PM.719,990.4,28.7999992370605,56.1,28.0499992370605,27.5
6/30/2016 6:26:53 PM.719,990.5,28.7999992370605,56.1,28.0400009155273,27.6
6/30/2016 6:26:54 PM.719,990.3,28.7999992370605,56.3,28,27.6
6/30/2016 6:26:55 PM.719,990.4,28.7999992370605,56.5,27.9699993133545,27.6
6/30/2016 6:26:56 PM.719,990.3,28.7999992370605,56.6,27.9300003051758,27.6
6/30/2016 6:26:57 PM.719,990.2,28.7999992370605,57.0,27.8999996185303,27.6
6/30/2016 6:26:58 PM.719,990.3,28.7999992370605,57.6,27.8500003814697,27.6
6/30/2016 6:26:59 PM.719,990.3,28.7999992370605,58.3,27.8199996948242,27.9
6/30/2016 6:27:00 PM.719,990.3,28.7999992370605,58.8,27.7900009155273,27.9
6/30/2016 6:27:01 PM.719,990.3,28.7999992370605,59.1,27.7600002288818,28.0
6/30/2016 6:27:02 PM.719,990.3,28.7999992370605,59.1,27.7399997711182,28.1
6/30/2016 6:27:03 PM.719,990.2,28.7999992370605,59.2,27.7099990844727,28.1
6/30/2016 6:27:04 PM.719,990.2,28.7999992370605,59.2,27.7000007629395,28.1
6/30/2016 6:27:05 PM.719,990.2,28.7999992370605,59.3,27.6800003051758,28.1
6/30/2016 6:27:06 PM.719,989.8,28.7999992370605,59.2,27.6700000762939,28.4
6/30/2016 6:27:07 PM.719,990.2,28.7999992370605,59.1,27.6700000762939,28.4
6/30/2016 6:27:08 PM.719,990.3,28.7999992370605,59.1,27.6800003051758,28.6
6/30/2016 6:27:09 PM.719,990.3,28.7999992370605,59.0,27.6800003051758,28.8
6/30/2016 6:27:10 PM.719,990.3,28.7999992370605,58.8,27.6700000762939,28.8
6/30/2016 6:27:11 PM.719,990.3,28.7999992370605,58.8,27.6700000762939,28.9
6/30/2016 6:27:12 PM.719,990.3,28.7999992370605,58.6,27.6800003051758,28.9
6/30/2016 6:27:13 PM.719,990.3,28.7999992370605,58.5,27.6599998474121,28.9
6/30/2016 6:27:14 PM.719,990.3,28.7999992370605,58.2,27.6499996185303,28.9
6/30/2016 6:27:15 PM.719,990.2,28.7999992370605,58.0,27.6200008392334,28.8
6/30/2016 6:27:16 PM.719,990.3,28.7999992370605,57.9,27.6100006103516,28.9
6/30/2016 6:27:17 PM.719,990.3,28.7999992370605,57.9,27.5799999237061,28.9
6/30/2016 6:27:18 PM.719,990.2,28.7999992370605,57.8,27.5599994659424,29.0
6/30/2016 6:27:19 PM.719,990.3,28.7999992370605,57.7,27.5300006866455,29.0
6/30/2016 6:27:20 PM.719,990.4,28.7999992370605,57.8,27.5200004577637,29.0
6/30/2016 6:27:21 PM.719,990.3,28.7999992370605,57.8,27.5,29.1
6/30/2016 6:27:22 PM.719,990.4,28.7999992370605,57.7,27.5,29.1
6/30/2016 6:27:23 PM.719,990.3,28.7999992370605,57.8,27.4799995422363,29.1
6/30/2016 6:27:24 PM.719,990.1,28.7999992370605,57.7,27.4599990844727,29.1
6/30/2016 6:27:25 PM.719,990.3,28.7999992370605,57.6,27.4200000762939,29.2
6/30/2016 6:27:26 PM.719,990.2,28.7999992370605,57.5,27.3999996185303,29.3
6/30/2016 6:27:27 PM.719,990.3,28.7999992370605,57.5,27.3899993896484,29.3
6/30/2016 6:27:28 PM.719,990.3,28.7999992370605,57.6,27.3799991607666,29.3
6/30/2016 6:27:29 PM.719,990.1,28.7999992370605,57.6,27.3600006103516,29.4
6/30/2016 6:27:30 PM.719,990.3,28.7999992370605,57.8,27.3700008392334,29.5
6/30/2016 6:27:31 PM.719,990.4,28.7999992370605,57.9,27.3700008392334,29.6
6/30/2016 6:27:32 PM.719,990.3,28.7999992370605,58.0,27.3600006103516,29.5
6/30/2016 6:27:33 PM.719,990.2,28.7999992370605,58.0,27.3400001525879,29.4
6/30/2016 6:27:34 PM.719,990.3,28.7999992370605,58.0,27.3500003814697,29.4
6/30/2016 6:27:35 PM.719,990.1,28.7999992370605,57.9,27.3999996185303,29.3
6/30/2016 6:27:36 PM.719,990.2,28.7999992370605,58.0,27.4400005340576,29.1
6/30/2016 6:27:37 PM.719,990.3,28.7999992370605,58.0,27.5400009155273,29.2
6/30/2016 6:27:38 PM.719,990.5,28.7999992370605,58.0,27.6299991607666,29.1
6/30/2016 6:27:39 PM.719,990.3,28.7999992370605,58.0,27.7399997711182,29.1
6/30/2016 6:27:40 PM.719,990.2,28.7999992370605,58.0,27.8400001525879,29.0
6/30/2016 6:27:41 PM.719,990.1,28.7999992370605,57.8,27.9400005340576,29.0
6/30/2016 6:27:42 PM.719,990.2,28.7999992370605,57.8,28.0499992370605,28.9
6/30/2016 6:27:43 PM.719,990.3,28.7999992370605,58.0,28.0900001525879,28.9
6/30/2016 6:27:44 PM.719,990.2,28.7999992370605,58.2,28.1200008392334,28.8
6/30/2016 6:27:45 PM.719,990.2,28.7999992370605,58.5,28.1399993896484,28.6
6/30/2016 6:27:46 PM.719,990.2,28.7999992370605,58.8,28.1299991607666,28.6
6/30/2016 6:27:47 PM.719,990.3,28.7999992370605,58.9,28.1399993896484,28.8
6/30/2016 6:27:48 PM.719,990.4,28.7999992370605,59.1,28.1299991607666,28.9
6/30/2016 6:27:49 PM.719,990.4,28.7999992370605,59.7,28.1299991607666,29.1
6/30/2016 6:27:50 PM.719,990.3,28.7999992370605,60.4,28.1399993896484,29.3
6/30/2016 6:27:51 PM.719,990.5,28.7999992370605,61.2,28.1599998474121,29.4
6/30/2016 6:27:52 PM.719,990.2,28.7999992370605,61.8,28.1900005340576,29.5
6/30/2016 6:27:53 PM.719,990.4,28.7999992370605,62.2,28.2199993133545,29.6
6/30/2016 6:27:54 PM.719,990.2,28.7999992370605,62.3,28.2199993133545,29.8
6/30/2016 6:27:55 PM.719,990.3,28.7999992370605,62.4,28.2600002288818,29.9
6/30/2016 6:27:56 PM.719,990.3,28.7999992370605,62.5,28.2700004577637,30.0
6/30/2016 6:27:57 PM.719,990.4,28.7999992370605,62.5,28.2999992370605,30.1
6/30/2016 6:27:58 PM.719,990.3,28.7999992370605,62.6,28.3299999237061,30.2
6/30/2016 6:27:59 PM.719,990.3,28.7999992370605,62.8,28.3600006103516,30.3
6/30/2016 6:28:00 PM.719,990.4,28.7999992370605,62.8,28.3700008392334,30.4
6/30/2016 6:28:01 PM.719,990.4,28.7999992370605,62.6,28.3899993896484,30.4
6/30/2016 6:28:02 PM.719,990.4,28.7999992370605,62.4,28.4099998474121,30.4
6/30/2016 6:28:03 PM.719,990.4,28.7999992370605,62.4,28.4200000762939,30.5
6/30/2016 6:28:04 PM.719,990.2,28.7999992370605,62.4,28.4400005340576,30.5
6/30/2016 6:28:05 PM.719,990.4,28.7999992370605,62.5,28.4500007629395,30.5
6/30/2016 6:28:06 PM.719,990.4,28.7999992370605,62.3,28.4599990844727,30.6
6/30/2016 6:28:07 PM.719,990.3,28.7999992370605,62.2,28.4799995422363,30.6
6/30/2016 6:28:08 PM.719,990.2,28.7999992370605,62.6,28.4899997711182,30.6
6/30/2016 6:28:09 PM.719,990.1,28.8999996185303,63.0,28.5100002288818,30.7
6/30/2016 6:28:10 PM.719,990.3,28.8999996185303,62.9,28.5200004577637,30.8
6/30/2016 6:28:11 PM.719,990.2,28.8999996185303,62.7,28.5400009155273,30.8
6/30/2016 6:28:12 PM.719,990.1,28.8999996185303,63.2,28.5699996948242,30.8
6/30/2016 6:28:13 PM.719,990.2,28.8999996185303,64.2,28.6200008392334,30.8
6/30/2016 6:28:14 PM.719,990.3,28.8999996185303,65.2,28.6900005340576,30.9
6/30/2016 6:28:15 PM.719,990.2,28.8999996185303,66.3,28.75,30.9
6/30/2016 6:28:16 PM.719,990.3,28.8999996185303,67.2,28.8199996948242,30.9
6/30/2016 6:28:17 PM.719,990.3,28.8999996185303,67.9,28.8999996185303,31.0
6/30/2016 6:28:18 PM.719,990.3,28.8999996185303,68.4,28.9599990844727,31.0
6/30/2016 6:28:19 PM.719,990.2,28.8999996185303,68.5,29.0200004577637,31.0
6/30/2016 6:28:20 PM.719,990.4,28.8999996185303,68.0,29.0699996948242,31.0
6/30/2016 6:28:21 PM.719,990.4,29,67.4,29.1000003814697,31.0
6/30/2016 6:28:22 PM.719,990.3,29,66.7,29.1299991607666,31.0
6/30/2016 6:28:23 PM.719,990.4,29,66.2,29.1499996185303,31.0
6/30/2016 6:28:24 PM.719,990.4,29,66.1,29.1900005340576,31.0
6/30/2016 6:28:25 PM.719,990.3,29,66.1,29.2099990844727,31.1
6/30/2016 6:28:26 PM.719,990.4,29,66.0,29.2199993133545,31.0
6/30/2016 6:28:27 PM.719,990.3,29,65.8,29.2299995422363,31.1
6/30/2016 6:28:28 PM.719,990.3,29,66.0,29.25,31.1
6/30/2016 6:28:29 PM.719,990.2,29,66.4,29.2600002288818,31.1
6/30/2016 6:28:30 PM.719,990.2,29,65.9,29.2999992370605,31.0
6/30/2016 6:28:31 PM.719,990.3,29,65.1,29.2999992370605,31.0
6/30/2016 6:28:32 PM.719,990.0,29.1000003814697,64.3,29.3199996948242,31.0
6/30/2016 6:28:33 PM.719,990.5,29.1000003814697,63.5,29.3400001525879,30.9
6/30/2016 6:28:34 PM.719,990.4,29.1000003814697,62.8,29.3700008392334,30.8
6/30/2016 6:28:35 PM.719,990.3,29.1000003814697,62.2,29.4200000762939,30.6
6/30/2016 6:28:36 PM.719,990.4,29.1000003814697,61.6,29.3999996185303,30.4
6/30/2016 6:28:37 PM.719,990.4,29.1000003814697,60.6,29.4099998474121,30.3
6/30/2016 6:28:38 PM.719,990.2,29.1000003814697,59.5,29.3899993896484,30.1
6/30/2016 6:28:39 PM.719,990.3,29.1000003814697,58.5,29.3600006103516,29.9
6/30/2016 6:28:40 PM.719,990.3,29.1000003814697,57.8,29.3199996948242,29.8
6/30/2016 6:28:41 PM.719,990.2,29.1000003814697,57.3,29.2700004577637,29.6
6/30/2016 6:28:42 PM.719,990.2,29.1000003814697,56.9,29.2299995422363,29.5
6/30/2016 6:28:43 PM.719,990.1,29.1000003814697,57.0,29.2000007629395,29.5
6/30/2016 6:28:44 PM.719,990.3,29.2000007629395,57.5,29.2000007629395,29.5
6/30/2016 6:28:45 PM.719,990.3,29.2000007629395,57.8,29.1800003051758,29.4
6/30/2016 6:28:46 PM.719,990.3,29.2000007629395,57.8,29.1599998474121,29.3
6/30/2016 6:28:47 PM.719,990.3,29.2000007629395,57.7,29.1299991607666,29.2
6/30/2016 6:28:48 PM.719,990.2,29.2000007629395,57.6,29.1299991607666,29.1
6/30/2016 6:28:49 PM.719,990.2,29.2999992370605,58.2,29.1100006103516,29.2
6/30/2016 6:28:50 PM.719,990.2,29.2999992370605,59.9,29.1700000762939,29.4
6/30/2016 6:28:51 PM.719,990.1,29.2999992370605,62.1,29.2900009155273,29.9
6/30/2016 6:28:52 PM.719,990.4,29.2999992370605,63.8,29.4200000762939,30.0
6/30/2016 6:28:53 PM.719,990.3,29.2999992370605,64.2,29.5,29.9
6/30/2016 6:28:54 PM.719,990.3,29.2999992370605,63.5,29.5599994659424,30.0
6/30/2016 6:28:55 PM.719,990.3,29.2999992370605,63.3,29.6700000762939,30.1
6/30/2016 6:28:56 PM.719,990.1,29.2999992370605,63.8,29.8299999237061,30.2
6/30/2016 6:28:57 PM.719,990.2,29.2999992370605,64.6,29.9500007629395,30.3
6/30/2016 6:28:58 PM.719,990.1,29.2999992370605,65.4,30.0900001525879,30.4
6/30/2016 6:28:59 PM.719,990.2,29.2999992370605,66.3,30.2000007629395,30.5
6/30/2016 6:29:00 PM.719,990.2,29.3999996185303,66.9,30.3299999237061,30.5
6/30/2016 6:29:01 PM.719,990.2,29.2999992370605,66.5,30.3799991607666,30.4
6/30/2016 6:29:02 PM.719,990.2,29.3999996185303,64.8,30.3899993896484,30.3
6/30/2016 6:29:03 PM.719,990.2,29.3999996185303,63.1,30.3600006103516,30.1
6/30/2016 6:29:04 PM.719,990.2,29.3999996185303,61.8,30.3500003814697,30.1
6/30/2016 6:29:05 PM.719,990.2,29.3999996185303,60.8,30.3199996948242,30.0
6/30/2016 6:29:06 PM.719,990.2,29.3999996185303,59.7,30.2800006866455,30.0
6/30/2016 6:29:07 PM.719,990.2,29.3999996185303,58.7,30.2399997711182,29.9
6/30/2016 6:29:08 PM.719,990.2,29.3999996185303,58.1,30.2099990844727,29.8
6/30/2016 6:29:09 PM.719,990.1,29.3999996185303,57.6,30.1700000762939,29.6
6/30/2016 6:29:10 PM.719,990.2,29.3999996185303,57.2,30.1100006103516,29.5
6/30/2016 6:29:11 PM.719,990.2,29.3999996185303,56.6,30.0599994659424,29.4
6/30/2016 6:29:12 PM.719,990.1,29.3999996185303,56.2,30.0100002288818,29.3
6/30/2016 6:29:13 PM.719,990.3,29.3999996185303,55.8,29.9500007629395,29.1
6/30/2016 6:29:14 PM.719,990.3,29.3999996185303,55.5,29.8899993896484,29.1
6/30/2016 6:29:15 PM.719,990.3,29.5,55.4,29.8099994659424,29.0
6/30/2016 6:29:16 PM.719,990.2,29.5,55.8,29.7800006866455,29.0
6/30/2016 6:29:17 PM.719,990.2,29.5,56.4,29.7900009155273,29.0
6/30/2016 6:29:18 PM.719,990.4,29.5,56.8,29.7999992370605,28.9
6/30/2016 6:29:19 PM.719,990.4,29.5,56.8,29.7700004577637,28.8
6/30/2016 6:29:20 PM.719,990.4,29.5,56.8,29.7399997711182,28.8
6/30/2016 6:29:21 PM.719,990.3,29.5,57.2,29.7000007629395,29.0
6/30/2016 6:29:22 PM.719,990.2,29.5,57.4,29.7000007629395,29.4
6/30/2016 6:29:23 PM.719,990.1,29.5,57.7,29.7299995422363,29.4
6/30/2016 6:29:24 PM.719,990.1,29.5,58.0,29.7800006866455,29.4
6/30/2016 6:29:25 PM.719,990.2,29.5,58.5,29.8199996948242,29.4
6/30/2016 6:29:26 PM.719,990.4,29.6000003814697,59.1,29.8899993896484,29.4
6/30/2016 6:29:27 PM.719,990.4,29.6000003814697,59.2,29.9200000762939,29.4
6/30/2016 6:29:28 PM.719,990.1,29.6000003814697,59.3,29.9400005340576,29.4
6/30/2016 6:29:29 PM.719,990.1,29.6000003814697,59.2,29.9699993133545,29.5
