$STATE   585117   583201 16 21 32.00   41  5.86   87 54.50    190.0   585087   0.47  -0.37  45.58   584924 996.13  36.91   585091  -268    29  -838   585058   0.01  -0.01   1.04   584002   5.00     2
$STATE   590118   587200 16 21 36.00   41  5.86   87 54.50    190.0   590090   0.45  -0.38  45.52   589927 996.22  36.94   590094  -268    30  -834   590061   0.01  -0.01   1.04   589254   5.00     0
$STATE   595119   591199 16 21 40.00   41  5.86   87 54.50    190.0   595093   0.48  -0.38  45.49   594930 996.19  36.95   595098  -267    27  -836   595064   0.01  -0.01   1.04   594506   5.00     2
$STATE   600120   599193 16 21 48.00   41  5.86   87 54.50    190.0   600097   0.45  -0.38  45.46   599933 996.10  36.97   600101  -267    29  -838   600067   0.01  -0.01   1.04   599757   5.00     2
$STATE   605121   603228 16 21 52.00   41  5.86   87 54.50    190.0   605100   0.45  -0.37  45.40   604936 996.23  37.00   605104  -262    33  -833   605071   0.01  -0.01   1.04   605009   5.00     2
$STATE   610122   607239 16 21 56.00   41  5.86   87 54.50    190.0   610103   0.12   0.27  43.41   609940 996.31  37.03   610107  -267    37  -751   610074  -0.02   0.04   1.05   605009   5.00     2
$STATE   615123   611231 16 22  0.00   41  5.86   87 54.50    190.0   615107  -0.05  -0.85  28.47   614943 996.22  37.02   615111  -215    94  -478   615077  -0.00  -0.01   1.04   610261   5.00     1
$STATE   620124   619120 16 22  8.00   41  5.85   87 54.50    192.0   620110  -0.02  -0.77  28.44   619947 996.24  37.04   620114  -220    88  -485   620081  -0.00  -0.01   1.04   615512   5.00     2
$STATE   625125   623202 16 22 12.00   41  5.85   87 54.50    192.0   625113  -0.02  -0.78  28.41   624950 996.32  37.07   625117  -220    90  -484   625084   0.00  -0.01   1.04   620764   5.00     0
$STATE   630126   627149 16 22 16.00   41  5.85   87 54.50    193.0   630116   0.00  -0.80  28.51   629953 996.28  37.09   630121  -216    87  -482   630087  -0.00  -0.01   1.04   626016   5.00     1
$STATE   635127   631184 16 22 20.00   41  5.85   87 54.50    192.0   635119   0.04  -0.77  28.54   634956 996.27  37.10   635123  -216    88  -484   635090   0.00  -0.01   1.04   631267   5.00     0
$STATE   640128   639222 16 22 28.00   41  5.85   87 54.50    191.0   640122   0.01  -0.86  28.53   639959 996.21  37.15   640126  -215    92  -480   640093   0.00  -0.02   1.04   636519   5.00     1
$STATE   645129   643173 16 22 32.00   41  5.85   87 54.50    191.0   645125   0.04  -0.84  28.52   644962 996.19  37.15   644930  -218    86  -493   645096   0.00  -0.01   1.04   641771   5.00     1
$STATE   650130   647201 16 22 36.00   41  5.85   87 54.50    191.0   650129   0.02  -0.88  28.51   649966 996.19  37.17   649933  -217    85  -485   650100   0.00  -0.02   1.05   647023   5.00     0
$STATE   655131   651189 16 22 40.00   41  5.85   87 54.50    191.0   654932  -0.01  -0.79  28.46   654969 996.14  37.17   654936  -214    91  -481   655103  -0.00  -0.01   1.04   652274   5.00     1
$STATE   660132   659201 16 22 48.00   41  5.85   87 54.50    191.0   659935   0.02  -0.82  28.46   659972 996.16  37.20   659939  -216    91  -485   660106   0.00  -0.01   1.04   657526   5.00     0
$STATE   665133   663177 16 22 52.00   41  5.85   87 54.50    192.0   664938  -0.02  -0.87  28.45   664975 996.16  37.23   664943  -215    89  -485   665110  -0.00  -0.02   1.04   662778   5.00     2
$STATE   670134   667177 16 22 56.00   41  5.85   87 54.50    192.0   669942  -0.18  -1.04  28.46   669979 996.19  37.25   669946  -217    89  -484   670113  -0.01  -0.02   1.04   668030   5.00     5
$STATE   675135   671205 16 23  0.00   41  5.85   87 54.50    192.0   674945  -0.18  -1.10  28.41   674982 996.18  37.27   674949  -213    88  -483   675116  -0.00  -0.02   1.04   673281   5.00     3
$STATE   680136   679173 16 23  8.00   41  5.85   87 54.50    193.0   679948  -0.09  -0.91  28.41   679985 996.19  37.29   679952  -215    89  -484   680119  -0.00  -0.02   1.04   678533   5.00     2
